Plan ID,渠道,标题,正文,触达成功,点击人次,发送日期
P0009,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,25352,2502,2026-08-01
P0009,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩12份,快来领取优惠券 新人立减5元 免费配送,13154,989,2026-08-01
P0009,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,37580,1360,2026-08-01
P0010,短信,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,27134,1618,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩56份,快来领取优惠券 新人立减5元 免费配送,12451,2131,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,35298,1267,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩60份,快来领取优惠券 新人立减5元 免费配送,42387,808,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩97份,快来领取优惠券 新人立减5元 免费配送,14345,2514,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩90份,快来领取优惠券 新人立减5元 免费配送,30431,3884,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,20566,1037,2026-08-01
P0010,短信,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,36730,1379,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,31895,858,2026-08-01
P0010,短信,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,16228,4554,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,42423,277,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩35份,快来领取优惠券 新人立减5元 免费配送,44810,432,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,27111,4409,2026-08-01
P0010,短信,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,26967,3742,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩96份,快来领取优惠券 新人立减5元 免费配送,17554,2998,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩97份,快来领取优惠券 新人立减5元 免费配送,45076,1705,2026-08-01
P0010,短信,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,3323,677,2026-08-01
P0010,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩40份,快来领取优惠券 新人立减5元 免费配送,35972,2884,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩68份,快来领取优惠券 新人立减5元 免费配送,17321,1439,2026-08-01
P0010,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩54份,快来领取优惠券 新人立减5元 免费配送,19985,2416,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,38616,4384,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,35824,962,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,36623,3404,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,20153,3723,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,42209,1228,2026-08-01
P0011,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,46680,1087,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩52份,快来领取优惠券 新人立减5元 免费配送,39735,3933,2026-08-01
P0011,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩72份,快来领取优惠券 新人立减5元 免费配送,44794,2549,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩81份,快来领取优惠券 新人立减5元 免费配送,31976,3500,2026-08-01
P0011,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩62份,快来领取优惠券 新人立减5元 免费配送,33037,4208,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,43733,593,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,10359,4159,2026-08-01
P0011,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩80份,快来领取优惠券 新人立减5元 免费配送,15137,309,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,26622,182,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩9份,快来领取优惠券 新人立减5元 免费配送,46016,766,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,44844,3336,2026-08-01
P0011,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩47份,快来领取优惠券 新人立减5元 免费配送,3698,1051,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩1份,快来领取优惠券 新人立减5元 免费配送,18716,2496,2026-08-01
P0011,短信,限时秒杀 免费麦辣鸡腿堡 仅剩30份,快来领取优惠券 新人立减5元 免费配送,10219,4792,2026-08-01
P0011,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,7911,3655,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,22639,3246,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,28637,3665,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,47453,1308,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,9468,1811,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,23883,3285,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,26528,1903,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,14386,4904,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩7份,快来领取优惠券 新人立减5元 免费配送,26450,372,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,6548,1629,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,49703,1520,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩79份,快来领取优惠券 新人立减5元 免费配送,20498,809,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,19640,2992,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,4535,4328,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,36860,3627,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,33125,2186,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩61份,快来领取优惠券 新人立减5元 免费配送,15117,2862,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩6份,快来领取优惠券 新人立减5元 免费配送,3870,530,2026-08-01
P0012,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,1253,2474,2026-08-01
P0012,短信,限时秒杀 免费麦辣鸡腿堡 仅剩1份,快来领取优惠券 新人立减5元 免费配送,10201,621,2026-08-01
P0012,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩88份,快来领取优惠券 新人立减5元 免费配送,15559,3348,2026-08-01
P0013,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,30733,1679,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩78份,快来领取优惠券 新人立减5元 免费配送,7706,801,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩42份,快来领取优惠券 新人立减5元 免费配送,36120,3833,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,2889,4376,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,25163,756,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩68份,快来领取优惠券 新人立减5元 免费配送,23658,1638,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,45083,2568,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,26209,2186,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,47693,2065,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩40份,快来领取优惠券 新人立减5元 免费配送,37174,692,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,33460,3689,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,33347,3872,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,6610,767,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩13份,快来领取优惠券 新人立减5元 免费配送,11079,3491,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,41157,731,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩72份,快来领取优惠券 新人立减5元 免费配送,26852,422,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩32份,快来领取优惠券 新人立减5元 免费配送,33113,1902,2026-08-01
P0013,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,24075,2718,2026-08-01
P0013,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,37507,2438,2026-08-01
P0013,短信,限时秒杀 免费麦辣鸡腿堡 仅剩70份,快来领取优惠券 新人立减5元 免费配送,14184,2530,2026-08-01
P0014,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,40627,3885,2026-08-01
P0014,短信,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,18104,2332,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,8781,910,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩94份,快来领取优惠券 新人立减5元 免费配送,28175,2137,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,49239,152,2026-08-01
P0014,短信,限时秒杀 免费麦辣鸡腿堡 仅剩69份,快来领取优惠券 新人立减5元 免费配送,34769,3608,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,26211,2332,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,38006,3040,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩87份,快来领取优惠券 新人立减5元 免费配送,47959,4578,2026-08-01
P0014,短信,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,15520,2067,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩67份,快来领取优惠券 新人立减5元 免费配送,21153,2781,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,42190,4034,2026-08-01
P0014,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩75份,快来领取优惠券 新人立减5元 免费配送,12231,1224,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩71份,快来领取优惠券 新人立减5元 免费配送,34085,2786,2026-08-01
P0014,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩75份,快来领取优惠券 新人立减5元 免费配送,42603,307,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,11174,1548,2026-08-01
P0014,短信,限时秒杀 免费麦辣鸡腿堡 仅剩10份,快来领取优惠券 新人立减5元 免费配送,9885,1791,2026-08-01
P0014,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,46593,1848,2026-08-01
P0014,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩94份,快来领取优惠券 新人立减5元 免费配送,9659,2014,2026-08-01
P0014,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩46份,快来领取优惠券 新人立减5元 免费配送,40878,4941,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩81份,快来领取优惠券 新人立减5元 免费配送,33667,984,2026-08-01
P0015,短信,限时秒杀 免费麦辣鸡腿堡 仅剩4份,快来领取优惠券 新人立减5元 免费配送,35500,4983,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,30858,2628,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,37406,1435,2026-08-01
P0015,短信,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,49324,4039,2026-08-01
P0015,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,47152,745,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,40603,3391,2026-08-01
P0015,短信,限时秒杀 免费麦辣鸡腿堡 仅剩25份,快来领取优惠券 新人立减5元 免费配送,21736,2489,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,14674,413,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,49960,2144,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,44806,1950,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,45012,1429,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,24354,4798,2026-08-01
P0015,短信,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,48992,1338,2026-08-01
P0015,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,33185,602,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩31份,快来领取优惠券 新人立减5元 免费配送,3946,201,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,22408,645,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,44514,3562,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,30423,3665,2026-08-01
P0015,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩46份,快来领取优惠券 新人立减5元 免费配送,21444,1549,2026-08-01
P0016,短信,限时秒杀 免费麦辣鸡腿堡 仅剩43份,快来领取优惠券 新人立减5元 免费配送,48714,3447,2026-08-01
P0016,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩2份,快来领取优惠券 新人立减5元 免费配送,27822,2260,2026-08-01
P0016,短信,限时秒杀 免费麦辣鸡腿堡 仅剩69份,快来领取优惠券 新人立减5元 免费配送,49210,3890,2026-08-01
P0016,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,9034,3449,2026-08-01
P0016,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩22份,快来领取优惠券 新人立减5元 免费配送,1203,4200,2026-08-01
P0016,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩80份,快来领取优惠券 新人立减5元 免费配送,44383,4310,2026-08-01
P0016,短信,限时秒杀 免费麦辣鸡腿堡 仅剩90份,快来领取优惠券 新人立减5元 免费配送,10710,752,2026-08-01
P0016,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩31份,快来领取优惠券 新人立减5元 免费配送,12552,2121,2026-08-01
P0016,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩22份,快来领取优惠券 新人立减5元 免费配送,49680,4699,2026-08-01
P0016,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,6143,3599,2026-08-01
